seed,model,task,method,finetuning_steps,realignment_steps,distinct_realignment_samples,repeated_realignment_samples,train_loss,realignment_loss,task_loss,eval_ar_accuracy,eval_bg_accuracy,eval_de_accuracy,eval_el_accuracy,eval_en_accuracy,eval_es_accuracy,eval_fr_accuracy,eval_hi_accuracy,eval_ru_accuracy,eval_sw_accuracy,eval_th_accuracy,eval_tr_accuracy,eval_ur_accuracy,eval_vi_accuracy,eval_zh_accuracy,eval_avg_accuracy,eval_same_accuracy,final_eval_ar_accuracy,final_eval_bg_accuracy,final_eval_de_accuracy,final_eval_el_accuracy,final_eval_en_accuracy,final_eval_es_accuracy,final_eval_fr_accuracy,final_eval_hi_accuracy,final_eval_ru_accuracy,final_eval_sw_accuracy,final_eval_th_accuracy,final_eval_tr_accuracy,final_eval_ur_accuracy,final_eval_vi_accuracy,final_eval_zh_accuracy,final_eval_avg_accuracy,final_eval_same_accuracy
31,distilbert-base-multilingual-cased,xnli,freeze_realign_unfreeze_last_6_awesome,24544,24544,392704,392704,0.5280508995056152,0,0.5280508995056152,0.6127744510978044,0.6457085828343313,0.6682634730538922,0.6263473053892216,,0.7021956087824351,0.6898203592814371,0.5718562874251497,0.6415169660678642,,0.4934131736526946,0.6139720558882236,,0.6542914171656686,0.6435129740518962,0.6303060545575515,0.7768463073852295,0.6127744510978044,0.6457085828343313,0.6682634730538922,0.6263473053892216,,0.7021956087824351,0.6898203592814371,0.5718562874251497,0.6415169660678642,,0.4934131736526946,0.6139720558882236,,0.6542914171656686,0.6435129740518962,0.6303060545575515,0.7768463073852295
42,distilbert-base-multilingual-cased,xnli,freeze_realign_unfreeze_last_6_awesome,24544,24544,392704,392704,0.17873631417751312,0,0.17873631417751312,0.6163672654690618,0.6576846307385229,0.6750499001996008,0.6361277445109781,,0.6978043912175649,0.6978043912175649,0.5776447105788424,0.6499001996007984,,0.4816367265469062,0.619560878243513,,0.6716566866267465,0.6439121756487026,0.6354291417165668,0.7802395209580838,0.6163672654690618,0.6576846307385229,0.6750499001996008,0.6361277445109781,,0.6978043912175649,0.6978043912175649,0.5776447105788424,0.6499001996007984,,0.4816367265469062,0.619560878243513,,0.6716566866267465,0.6439121756487026,0.6354291417165668,0.7802395209580838
66,distilbert-base-multilingual-cased,xnli,freeze_realign_unfreeze_last_6_awesome,24544,24544,392704,392704,0.6698228716850281,0,0.6698228716850281,0.6173652694610778,0.6518962075848304,0.6742514970059881,0.6385229540918164,,0.7043912175648702,0.6998003992015968,0.5730538922155689,0.6502994011976048,,0.49860279441117766,0.6239520958083832,,0.6612774451097805,0.6493013972055888,0.636892880904857,0.7850299401197605,0.6173652694610778,0.6518962075848304,0.6742514970059881,0.6385229540918164,,0.7043912175648702,0.6998003992015968,0.5730538922155689,0.6502994011976048,,0.49860279441117766,0.6239520958083832,,0.6612774451097805,0.6493013972055888,0.636892880904857,0.7850299401197605
23,distilbert-base-multilingual-cased,xnli,freeze_realign_unfreeze_last_6_awesome,24544,24544,392704,392704,0.5613985657691956,0,0.5613985657691956,0.6193612774451098,0.6562874251497006,0.6664670658682634,0.640119760479042,,0.7015968063872255,0.6892215568862275,0.5654690618762475,0.6435129740518962,,0.5079840319361277,0.6079840319361277,,0.6500998003992016,0.6427145708582834,0.6325681969394544,0.7820359281437126,0.6193612774451098,0.6562874251497006,0.6664670658682634,0.640119760479042,,0.7015968063872255,0.6892215568862275,0.5654690618762475,0.6435129740518962,,0.5079840319361277,0.6079840319361277,,0.6500998003992016,0.6427145708582834,0.6325681969394544,0.7820359281437126
17,distilbert-base-multilingual-cased,xnli,freeze_realign_unfreeze_last_6_awesome,24544,24544,392704,392704,0.6875340342521667,0,0.6875340342521667,0.6147704590818364,0.6582834331337325,0.6718562874251497,0.6427145708582834,,0.7037924151696606,0.7023952095808383,0.5696606786427145,0.6542914171656686,,0.5083832335329341,0.6121756487025948,,0.6626746506986028,0.6491017964071857,0.6375083166999335,0.7812375249500998,0.6147704590818364,0.6582834331337325,0.6718562874251497,0.6427145708582834,,0.7037924151696606,0.7023952095808383,0.5696606786427145,0.6542914171656686,,0.5083832335329341,0.6121756487025948,,0.6626746506986028,0.6491017964071857,0.6375083166999335,0.7812375249500998
31,distilbert-base-multilingual-cased,xnli,freeze_realign_unfreeze_last_6_dico,24544,24544,392704,392704,0.6308257579803467,0,0.6308257579803467,0.5820359281437125,0.6508982035928144,0.6640718562874252,0.6317365269461078,,0.7065868263473054,0.700998003992016,0.5558882235528942,0.6315369261477046,,0.49001996007984033,0.6151696606786428,,0.6522954091816368,0.640119760479042,0.6267797737857618,0.7810379241516966,0.5820359281437125,0.6508982035928144,0.6640718562874252,0.6317365269461078,,0.7065868263473054,0.700998003992016,0.5558882235528942,0.6315369261477046,,0.49001996007984033,0.6151696606786428,,0.6522954091816368,0.640119760479042,0.6267797737857618,0.7810379241516966
42,distilbert-base-multilingual-cased,xnli,freeze_realign_unfreeze_last_6_dico,24544,24544,392704,392704,0.16308283805847168,0,0.16308283805847168,0.5854291417165669,0.6510978043912176,0.6600798403193613,0.6361277445109781,,0.7067864271457086,0.6960079840319361,0.5582834331337325,0.6347305389221557,,0.48622754491017967,0.625748502994012,,0.6518962075848304,0.6473053892215569,0.6283100465735197,0.7786427145708583,0.5854291417165669,0.6510978043912176,0.6600798403193613,0.6361277445109781,,0.7067864271457086,0.6960079840319361,0.5582834331337325,0.6347305389221557,,0.48622754491017967,0.625748502994012,,0.6518962075848304,0.6473053892215569,0.6283100465735197,0.7786427145708583
66,distilbert-base-multilingual-cased,xnli,freeze_realign_unfreeze_last_6_dico,24544,24544,392704,392704,0.6590540409088135,0,0.6590540409088135,0.6139720558882236,0.6564870259481038,0.6702594810379241,0.6403193612774452,,0.7103792415169661,0.7027944111776447,0.5616766467065868,0.6522954091816368,,0.49001996007984033,0.6217564870259481,,0.6558882235528942,0.6375249500998004,0.634447771124418,0.7792415169660679,0.6139720558882236,0.6564870259481038,0.6702594810379241,0.6403193612774452,,0.7103792415169661,0.7027944111776447,0.5616766467065868,0.6522954091816368,,0.49001996007984033,0.6217564870259481,,0.6558882235528942,0.6375249500998004,0.634447771124418,0.7792415169660679
23,distilbert-base-multilingual-cased,xnli,freeze_realign_unfreeze_last_6_dico,24544,24544,392704,392704,0.5254167914390564,0,0.5254167914390564,0.6021956087824352,0.6612774451097805,0.6706586826347305,0.6373253493013972,,0.6990019960079841,0.6936127744510978,0.5634730538922156,0.6387225548902196,,0.5173652694610779,0.6255489021956088,,0.6518962075848304,0.6301397205588822,0.6326014637391884,0.781437125748503,0.6021956087824352,0.6612774451097805,0.6706586826347305,0.6373253493013972,,0.6990019960079841,0.6936127744510978,0.5634730538922156,0.6387225548902196,,0.5173652694610779,0.6255489021956088,,0.6518962075848304,0.6301397205588822,0.6326014637391884,0.781437125748503
17,distilbert-base-multilingual-cased,xnli,freeze_realign_unfreeze_last_6_dico,24544,24544,392704,392704,0.5377472043037415,0,0.5377472043037415,0.5972055888223553,0.6540918163672654,0.6662674650698602,0.6377245508982036,,0.7081836327345309,0.7007984031936128,0.5712574850299401,0.6295409181636726,,0.47744510978043914,0.6181636726546906,,0.6518962075848304,0.6411177644710578,0.6294743845642048,0.7808383233532934,0.5972055888223553,0.6540918163672654,0.6662674650698602,0.6377245508982036,,0.7081836327345309,0.7007984031936128,0.5712574850299401,0.6295409181636726,,0.47744510978043914,0.6181636726546906,,0.6518962075848304,0.6411177644710578,0.6294743845642048,0.7808383233532934
